pincode,latitude,longitude,zone_id
638673,10.77292,77.55672,ZN-042
638701,11.09378,77.50928,ZN-042
638702,10.89425,77.40947,ZN-042
638703,10.94294,77.52544,ZN-042
638706,10.89204,77.60397,ZN-042
638751,11.200119,77.453431,ZN-042
638752,11.177564,77.404326,ZN-042
638812,11.214992,77.419993,ZN-042
639001,10.9635833,78.0771667,ZN-043
639002,10.9615278,78.07325,ZN-043
639003,10.94978,78.08056,ZN-043
639004,11.04,78.12,ZN-043
639005,10.9415833,78.0910556,ZN-043
639006,11.03,78.07,ZN-043
639007,10.9182222,78.0918889,ZN-043
639008,11.02,78.04,ZN-043
639101,10.8739548,78.6097663,ZN-043
639102,10.96,78.26,ZN-043
639103,10.8452778,78.5963889,ZN-043
639104,10.9413611,78.4185,ZN-043
639105,10.95,78.36,ZN-043
639107,10.9602222,78.0827222,ZN-043
639108,10.95303,78.23678,ZN-043
639109,10.8471111,77.9716111,ZN-043
639110,10.88,78.5,ZN-043
639111,11.02,77.9,ZN-043
639112,10.898,78.4609167,ZN-043
639113,11.09,78.0,ZN-043
639114,10.98,78.15,ZN-043
639115,10.8945558,78.5324549,ZN-043
639116,11.06,78.14,ZN-043
639117,11.08,77.98,ZN-043
639118,10.86,78.12,ZN-043
639119,10.87,78.37,ZN-043
639120,10.9270833,78.4101389,ZN-043
639136,11.04,78.0,ZN-043
639201,10.9513,78.0801,ZN-043
639202,10.9602222,77.82,ZN-043
639203,10.7063056,78.0039444,ZN-043
639205,10.9602222,78.0827222,ZN-043
639206,10.99,77.83,ZN-043
639207,10.76,77.83,ZN-043
641001,11.0,76.9632,ZN-042
641002,11.01,76.951,ZN-042
641003,11.011,76.9352,ZN-042
641004,11.0414167,77.0032222,ZN-042
641005,10.9998611,77.0308056,ZN-042
641006,11.0475766,76.9669067,ZN-042
641007,11.0104946,76.9308916,ZN-042
641008,10.98469,76.9635,ZN-042
641009,11.011,76.9661,ZN-042
641010,11.00115,76.9635797,ZN-042
641011,11.026244,76.94735,ZN-042
641012,11.0209883,76.966334,ZN-042
641013,11.02071,76.93631,ZN-042
641014,11.03162,77.01912,ZN-042
641015,11.00708,77.0229,ZN-042
641016,11.0403171,76.9240969,ZN-042
641017,11.0942849,76.9302883,ZN-042
641018,11.0103,76.975538,ZN-042
641019,11.1969066,76.9604066,ZN-042
641020,11.15427,76.94691,ZN-042
641021,10.94123,76.97203,ZN-042
641022,11.1220471,76.9693977,ZN-042
641023,10.965,76.9882,ZN-042
641024,10.9579,76.9882,ZN-042
641025,11.0403171,76.9240969,ZN-042
641026,10.9891966,76.9442983,ZN-042
641027,11.02685,76.967908,ZN-042
641028,11.0114731,77.0022409,ZN-042
641029,11.0739349,76.9546833,ZN-042
641030,11.0445926,76.9377753,ZN-042
641031,11.114581,76.937477,ZN-042
641032,10.87026,77.0239883,ZN-042
641033,11.01112,77.03619,ZN-042
641034,11.08107,76.94401,ZN-042
641035,11.1203077,76.997219,ZN-042
641036,10.975509,76.994727,ZN-042
641037,11.01788,76.9844,ZN-042
641038,11.01822,76.957959,ZN-042
641039,11.1812,77.0798,ZN-042
641040,11.042,76.9498,ZN-042
641041,11.02489,76.89935,ZN-042
641042,10.95774,76.92312,ZN-042
641043,11.01983,76.9516,ZN-042
641044,11.01743,76.9844,ZN-042
641045,11.0112,77.03619,ZN-042
641046,11.2497,76.7807,ZN-042
641047,11.170565,76.9459083,ZN-042
641048,11.0968659,77.0704878,ZN-042
641049,11.0611,76.98524,ZN-042
641050,11.0429,77.1139,ZN-042
641051,11.055437,77.016114,ZN-042
641062,11.0775816,77.0633083,ZN-042
641063,11.0,76.9632,ZN-042
641101,10.9622566,76.8159516,ZN-042
641103,11.0323999,77.0744366,ZN-042
641104,11.265593,76.975711,ZN-042
641105,10.91168,76.94918,ZN-042
641107,11.1819108,77.0295819,ZN-042
641108,11.119493,76.787791,ZN-042
641109,11.0100416,76.8492799,ZN-042
641110,11.1819108,77.0295819,ZN-042
641111,11.006,76.96895,ZN-042
641112,10.899746,76.900357,ZN-042
641113,11.260939,76.880191,ZN-042
641114,10.9765466,76.7374116,ZN-042
641201,11.0564597,77.0672483,ZN-042
641202,10.8362,77.0841,ZN-042
641301,11.2925556,76.9401667,ZN-042
641302,11.393852,77.114442,ZN-042
641305,11.339149,76.877778,ZN-042
641401,11.035966,77.164253,ZN-042
641402,11.061314,77.132404,ZN-042
641407,11.0843889,77.1169167,ZN-042
641601,11.1078889,77.3409444,ZN-042
641602,11.166061,77.3468,ZN-042
641603,11.13286,77.328178,ZN-042
641604,11.112313,77.478443,ZN-042
641605,11.05848,77.352821,ZN-042
641606,39.733899,75.591764,ZN-036
641607,13.310461,80.047033,ZN-038
641652,11.167488,77.315212,ZN-042
641653,11.281004,77.120441,ZN-042
641654,12.36104,78.880725,ZN-039
641655,11.874477,75.370366,ZN-044
641658,11.35276,77.168647,ZN-042
641659,11.193457,77.133434,ZN-042
641662,11.02114,77.209748,ZN-042
641663,11.340693,77.729772,ZN-042
641664,17.448293,78.391485,ZN-022
641665,11.04566,77.43375,ZN-042
641666,11.522248,77.448684,ZN-042
641667,13.041389,80.126714,ZN-038
641668,11.108609,77.220964,ZN-042
641669,12.510597,78.47839,ZN-039
641670,11.221571,77.188266,ZN-042
641671,10.915546,77.263196,ZN-042
641687,11.0925,77.3123,ZN-042
641697,11.274672,76.998981,ZN-042
642001,10.6711,76.9945,ZN-042
642002,10.6693,77.0125,ZN-042
642003,10.6561,77.034,ZN-042
642004,10.6516,76.979,ZN-042
642005,10.6773,76.9694,ZN-042
642006,10.6467,77.0073,ZN-042
642007,10.53,76.996,ZN-042
642101,10.4863,76.9669,ZN-045
642102,10.6568,76.9819377,ZN-042
642103,10.6337,76.9407,ZN-042
642104,10.5814,76.9334,ZN-042
642105,10.4135,76.9964,ZN-045
642106,10.9997222,76.9637222,ZN-042
642107,10.6219,77.1485,ZN-042
642108,10.6572807,77.0106623,ZN-042
642109,10.823,77.0196,ZN-042
642110,10.7464,77.0193,ZN-042
642111,10.63535,77.2986,ZN-042
642112,11.077,77.51845,ZN-042
642113,10.5571,77.3641,ZN-042
642114,10.5407,76.9833,ZN-042
642117,10.2775,76.9267,ZN-045
642120,10.746,77.0976,ZN-042
642122,10.6086,77.216,ZN-042
642123,10.601,77.0149,ZN-042
642125,10.3016,76.8774,ZN-045
642126,10.5945556,77.2439167,ZN-042
642127,10.3294,76.9567,ZN-045
642128,10.5773,77.2753,ZN-042
642129,10.5657,76.9205,ZN-042
642130,10.6572837,77.0106593,ZN-042
642132,11.05632,77.13524,ZN-042
642133,10.6472,76.96255,ZN-042
642134,10.5701,76.9878,ZN-042
642154,10.5853,77.2577,ZN-042
642201,10.6896,77.2805,ZN-042
642202,10.7854,77.143,ZN-042
642203,10.6024,77.377,ZN-042
642204,10.4883,77.3513,ZN-042
642205,10.6791,77.2175,ZN-042
642206,10.7396,77.3071,ZN-042
642207,10.5638708,77.1356813,ZN-042
643001,11.412645,76.703189,ZN-042
643002,11.46,76.76,ZN-042
643003,11.53115,76.464262,ZN-042
643004,11.398941,76.680231,ZN-042
643005,11.497915,76.629719,ZN-042
643006,11.34945,76.802858,ZN-042
643007,11.477081,76.698174,ZN-042
643101,11.34945,76.802858,ZN-042
643102,11.46,76.74,ZN-042
643103,11.396975,76.847906,ZN-042
643105,11.349202,76.780051,ZN-042
643201,11.407559,76.873645,ZN-042
643202,11.36971,76.768099,ZN-042
643203,11.320415,76.692322,ZN-042
643204,11.300329,76.679468,ZN-042
643205,11.538546,76.262033,ZN-042
643206,11.494811,76.771495,ZN-042
643207,11.56,76.43,ZN-042
643209,11.465428,76.685666,ZN-042
643211,11.57,76.56,ZN-042
643212,11.55,76.5,ZN-042
643213,11.338032,76.736777,ZN-042
643214,11.452817,76.807888,ZN-042
643215,11.380654,76.73107,ZN-042
643216,11.450302,76.93472,ZN-042
643217,11.49,76.91,ZN-042
643218,11.287611,76.731749,ZN-042
643219,11.272464,76.646291,ZN-042
643220,11.438713,76.794648,ZN-042
643221,11.299125,76.702688,ZN-042
643223,11.6,76.69,ZN-042
643224,11.464667,76.558095,ZN-042
643225,11.56,76.41,ZN-042
643226,11.45,76.45,ZN-042
643231,11.388417,76.785587,ZN-042
643233,11.4,76.1,ZN-044
643236,11.44,76.94,ZN-042
643237,11.47,76.62,ZN-042
643238,11.320881,76.79427,ZN-042
643239,11.578476,76.334784,ZN-042
643240,11.583297,76.363005,ZN-042
643241,11.538277,76.385087,ZN-042
643242,11.391672,76.887972,ZN-042
643243,11.378285,76.742614,ZN-042
643253,11.34945,76.802858,ZN-042
643270,11.492,76.382,ZN-042
670001,11.874535,75.37019,ZN-044
670002,11.874535,75.37019,ZN-044
670003,11.874535,75.37019,ZN-044
670004,11.874535,75.37019,ZN-044
670005,11.9069137,75.3811457,ZN-040
670006,11.8820184,75.4282772,ZN-044
670007,11.874535,75.37019,ZN-044
670008,11.874535,75.37019,ZN-044
670009,11.9458753,75.3041367,ZN-040
670010,11.874535,75.37019,ZN-044
670011,11.9156629,75.3606755,ZN-040
670012,11.874535,75.37019,ZN-044
670013,11.874535,75.37019,ZN-044
670014,11.874535,75.37019,ZN-044
670017,11.874535,75.37019,ZN-044
670018,11.874535,75.37019,ZN-044
670051,11.874535,75.37019,ZN-044
670101,11.76,75.48,ZN-044
670102,11.753368,75.490912,ZN-044
670103,11.76,75.52,ZN-044
670104,11.753368,75.490912,ZN-044
670105,11.78,75.52,ZN-044
670106,11.753368,75.490912,ZN-044
670107,11.77,75.53,ZN-044
670141,12.041767,75.356861,ZN-040
670142,12.0863034,75.4132246,ZN-040
670143,12.041767,75.356861,ZN-040
670301,44.0667072,103.20089,ZN-027
670302,11.874535,75.37019,ZN-044
670303,12.0535484,75.28656,ZN-040
670304,11.874535,75.37019,ZN-044
670305,12.0544155,75.2181289,ZN-040
670306,12.209985,75.356877,ZN-040
670307,12.1771267,75.2462579,ZN-040
670308,12.0735612,75.1832064,ZN-040
670309,12.0915908,75.2486658,ZN-040
670310,12.041767,75.356861,ZN-040
670325,11.874535,75.37019,ZN-044
670327,12.041767,75.356861,ZN-040
670331,11.9872963,75.3499629,ZN-040
670334,12.0521587,75.3158204,ZN-040
670353,12.250692,75.3351744,ZN-040
670358,11.874535,75.37019,ZN-044
670501,11.874535,75.37019,ZN-044
670502,12.0689087,75.3314709,ZN-040
670503,12.070681,75.293461,ZN-040
670504,12.0970879,75.28023,ZN-040
670511,12.35,75.4101964,ZN-040
670521,12.2039998,75.2332484,ZN-040
670561,11.9629007,75.3671336,ZN-040
670562,12.4810112,75.209982,ZN-041
670563,12.041767,75.356861,ZN-040
670567,11.98364,75.3628974,ZN-040
670571,12.58,75.5140218,ZN-040
670581,12.2013527,75.3859426,ZN-040
670582,12.1602974,75.5798435,ZN-040
670591,11.932713,75.4378581,ZN-040
670592,11.9589123,75.4701519,ZN-040
670593,12.0280514,75.6062048,ZN-040
670594,11.8929226,75.4079289,ZN-040
670595,11.9613893,75.5179381,ZN-040
670601,11.9629658,75.4417558,ZN-040
670602,12.0168859,75.4449176,ZN-040
670604,11.9397459,75.4159498,ZN-040
670611,11.9042437,75.4841423,ZN-040
670612,11.902473,75.5110502,ZN-040
670613,11.874535,75.37019,ZN-044
670621,11.874535,75.37019,ZN-044
670622,11.874535,75.37019,ZN-044
670631,12.0895975,75.4956221,ZN-040
670632,12.1221518,75.582719,ZN-040
670633,12.1468087,75.6207203,ZN-040
670641,11.77,75.54,ZN-044
670642,11.81,75.52,ZN-044
670643,11.86,75.53,ZN-044
670644,11.85,75.97,ZN-044
670645,11.92,75.99,ZN-040
670646,11.95,76.04,ZN-040
670649,11.753368,75.490912,ZN-044
670650,11.89,75.7,ZN-040
670651,11.88,75.85,ZN-044
670661,11.81,75.47,ZN-044
670662,11.753368,75.490912,ZN-044
670663,11.82,75.43,ZN-044
670671,11.753368,75.490912,ZN-044
670672,11.753368,75.490912,ZN-044
670673,11.93,75.78,ZN-040
670674,11.92,75.8,ZN-040
670675,11.753368,75.490912,ZN-044
670676,11.753368,75.490912,ZN-044
670691,11.81,75.56,ZN-044
670692,11.78,75.59,ZN-044
670693,11.8,75.69,ZN-044
670694,11.78,75.58,ZN-044
670701,11.88,75.62,ZN-044
670702,12.03,75.55,ZN-040
670703,12.0,75.67,ZN-040
670704,12.01,75.73,ZN-040
670705,12.09,75.65,ZN-040
670706,12.08,75.72,ZN-040
670708,11.9142,75.5486,ZN-040
670721,11.77,76.08,ZN-044
670731,11.76,75.88,ZN-044
670741,11.874535,75.37019,ZN-044
671121,12.5164133,74.978313,ZN-041
671122,12.5279,74.9845,ZN-041
671123,12.5486577,75.0563226,ZN-041
671124,12.5643967,75.0056185,ZN-041
671310,12.2123546,75.1711767,ZN-040
671311,12.1417813,75.1720487,ZN-040
671312,12.1907786,75.1268087,ZN-040
671313,12.2785147,75.2799883,ZN-040
671314,12.3491079,75.3311877,ZN-040
671315,12.3173792,75.0899264,ZN-041
671316,12.4100833,75.0509337,ZN-041
671317,12.4892345,75.0085398,ZN-041
671318,12.4285749,75.0703884,ZN-041
671319,12.4479048,75.0421312,ZN-041
671320,12.409685,75.093274,ZN-041
671321,12.6580371,75.0319085,ZN-041
671322,12.7313008,74.9939326,ZN-041
671323,12.7769613,74.9927186,ZN-041
671324,12.6662508,75.0289877,ZN-041
671325,12.393615,75.089981,ZN-041
671326,12.3223224,75.3579269,ZN-040
671348,12.6915639,75.0319085,ZN-041
671351,12.2184468,75.1238895,ZN-040
671531,12.4130803,75.1924755,ZN-041
671532,12.4814678,75.3129033,ZN-040
671533,12.3880421,75.2833843,ZN-040
671534,12.3983167,75.3353173,ZN-040
671541,12.5229047,75.0724717,ZN-041
671542,12.5411255,75.1370253,ZN-041
671543,12.6079356,75.164835,ZN-041
671551,12.6230079,75.0426956,ZN-041
671552,12.6684295,75.1449995,ZN-041
673001,11.255757,75.778253,ZN-044
673002,11.248929,75.785788,ZN-044
673003,11.29,75.79,ZN-044
673004,11.257207,75.786375,ZN-044
673005,11.29,75.78,ZN-044
673006,11.2787457,75.7811009,ZN-044
673007,11.25,75.84,ZN-044
673008,11.275821,75.837569,ZN-044
673009,11.43,75.92,ZN-044
673010,11.305845,75.795902,ZN-044
673011,11.2706827,75.7763281,ZN-044
673012,11.31,75.85,ZN-044
673014,11.24,75.98,ZN-044
673015,11.18,75.83,ZN-044
673016,11.256453,75.803145,ZN-044
673017,11.269772,75.825207,ZN-044
673018,11.2140655,75.7993141,ZN-044
673019,11.24,75.89,ZN-044
673020,11.284956,75.790712,ZN-044
673021,11.3072304,75.7588887,ZN-044
673027,11.2193478,75.818713,ZN-044
673028,11.2043684,75.8005675,ZN-044
673029,11.2282459,75.8027308,ZN-044
673032,11.254006,75.772369,ZN-044
673051,11.2488327,75.7798332,ZN-044
673101,11.5948068,75.5907543,ZN-044
673102,11.65,75.56,ZN-044
673103,11.5891208,75.5822324,ZN-044
673104,11.63,75.6,ZN-044
673105,11.578192,75.601666,ZN-044
673106,11.64,75.59,ZN-044
673121,11.607338,76.0831018,ZN-044
673122,11.68,76.04,ZN-044
673123,11.5728858,76.0569201,ZN-044
673124,11.68,76.04,ZN-044
673301,11.1509529,75.8143286,ZN-044
673302,11.1373371,75.826112,ZN-044
673303,11.35,75.74,ZN-044
673304,11.42,75.75,ZN-044
673305,11.443246,75.694674,ZN-044
673306,11.43,75.7,ZN-044
673307,11.49,75.69,ZN-044
673308,11.67,75.58,ZN-044
673309,11.6975235,75.546535,ZN-044
673310,11.76,75.54,ZN-044
673311,11.753368,75.490912,ZN-044
673312,11.753368,75.490912,ZN-044
673313,11.753368,75.490912,ZN-044
673314,11.1182014,75.8307373,ZN-044
673315,11.42,75.79,ZN-044
673316,11.753368,75.490912,ZN-044
673317,11.37,75.77,ZN-044
673323,11.46,75.77,ZN-044
673328,11.155523,75.830934,ZN-044
673501,11.68,75.6,ZN-044
673502,11.69,75.61,ZN-044
673503,11.69,75.63,ZN-044
673504,11.7,75.65,ZN-044
673505,11.72,75.62,ZN-044
673506,11.77,75.76,ZN-044
673507,11.72,75.72,ZN-044
673508,11.68,75.75,ZN-044
673509,11.74,75.66,ZN-044
673513,11.71,75.8,ZN-044
673517,11.79,75.7,ZN-044
673521,11.56,75.6,ZN-044
673522,11.54,75.59,ZN-044
673523,11.54,75.65,ZN-044
673524,11.59,75.71,ZN-044
673525,11.6,75.76,ZN-044
673526,11.57,75.8,ZN-044
673527,11.5405625,75.8450625,ZN-044
673528,11.64,75.85,ZN-044
673529,11.4956875,75.6275625,ZN-044
673541,11.63,75.68,ZN-044
673542,11.66,75.66,ZN-044
673570,11.296291,75.872925,ZN-044
673571,11.37,75.87,ZN-044
673572,12.151,75.142,ZN-040
673573,11.48,75.93,ZN-044
673574,11.52,75.89,ZN-044
673575,11.68,76.0,ZN-044
673576,11.5495017,76.03933,ZN-044
673577,11.6,76.08,ZN-044
673579,12.39694,75.03425,ZN-041
673580,11.45,76.0,ZN-044
673581,11.5565585,76.2230296,ZN-042
673582,11.38,76.01,ZN-044
673585,11.39,75.84,ZN-044
673586,11.48,75.98,ZN-044
673591,11.69,76.14,ZN-044
673592,11.74,76.26,ZN-042
673593,11.64,76.24,ZN-042
673595,11.65,76.31,ZN-042
673596,11.73,76.17,ZN-044
673601,11.34,75.93,ZN-044
673602,11.33,76.04,ZN-044
673603,11.45,76.07,ZN-044
673604,11.36,76.08,ZN-044
673611,11.34,75.85,ZN-044
673612,11.48,75.84,ZN-044
673613,11.4204659,75.8315301,ZN-044
673614,11.52,75.77,ZN-044
673616,11.36,75.82,ZN-044
673620,11.49,75.73,ZN-044
673631,11.18364,75.838921,ZN-044
673632,11.21,75.9,ZN-044
673633,11.22,75.93,ZN-044
673634,11.152435,75.867163,ZN-044
673635,11.13271,75.894697,ZN-044
673636,11.139193,75.910147,ZN-044
673637,11.189924,75.914387,ZN-044
673638,32.838379,97.103105,ZN-027
673639,11.842691,75.569758,ZN-044
673640,11.253506,75.972449,ZN-044
673641,11.210963,76.003383,ZN-044
673642,11.144571,76.041181,ZN-044
673645,16.429191,74.587855,ZN-037
673647,11.245304,75.950804,ZN-044
673655,11.1948573,75.8193814,ZN-044
673661,11.28,76.0,ZN-044
676101,10.9139911,75.9215515,ZN-044
676102,10.8868165,75.9506785,ZN-044
676103,10.9356709,75.9359496,ZN-044
676104,10.9087669,75.923295,ZN-044
676105,10.9077187,76.2937832,ZN-042
676106,10.9538321,75.9444952,ZN-044
676107,10.9256634,75.9119385,ZN-044
676108,10.8651887,75.9593872,ZN-044
676109,10.9266264,75.9034974,ZN-044
676121,11.1209335,76.1186338,ZN-044
676122,11.1215962,76.1259255,ZN-044
676123,11.2010909,76.1799961,ZN-044
676301,10.8986776,75.9985693,ZN-044
676302,11.0008745,75.8853465,ZN-044
676303,11.0566876,75.8668557,ZN-044
676304,11.0704132,75.9855098,ZN-044
676305,11.0909102,75.9811564,ZN-044
676306,11.0489109,75.9390662,ZN-044
676307,10.964232,75.9066688,ZN-044
676309,11.0156933,75.9097365,ZN-044
676311,11.060299,75.9172904,ZN-044
676312,11.0832748,75.8490379,ZN-044
676317,11.1060436,75.9286526,ZN-044
676319,11.070903,75.8536381,ZN-044
676320,10.9929768,75.915522,ZN-044
676501,11.0011307,75.9811093,ZN-044
676502,10.9074563,75.891155,ZN-044
676503,11.0158974,75.9950401,ZN-044
676504,11.025847,76.067286,ZN-044
676505,11.050976,76.071097,ZN-044
676506,11.06494,76.104451,ZN-044
676507,11.035785,76.130546,ZN-044
676508,11.0229397,75.9332396,ZN-044
676509,11.083496,76.117499,ZN-044
676510,10.9742785,75.9925195,ZN-044
676517,12.154885,75.207043,ZN-040
676519,11.067931,76.079801,ZN-044
676521,11.128106,76.245015,ZN-044
676522,11.101003,76.256602,ZN-044
676523,11.21593,76.343468,ZN-042
676525,11.1954008,76.3325182,ZN-042
676528,11.0407851,76.0304873,ZN-044
676541,11.2428092,76.1157648,ZN-044
676542,11.2585531,76.202118,ZN-044
676551,10.9528941,75.9760484,ZN-044
676552,10.9422665,76.0174308,ZN-044
676553,10.9655163,76.0283113,ZN-044
676561,10.8492424,75.9215181,ZN-044
676562,10.848731,75.9013193,ZN-044
678001,10.808119,76.6476903,ZN-042
678002,10.799571,76.642318,ZN-042
678003,15.5934,76.6563,ZN-037
678004,15.5934,76.6563,ZN-037
678005,15.5934,76.6563,ZN-037
678006,10.799571,76.642318,ZN-042
678007,10.799571,76.642318,ZN-042
678008,10.799571,76.642318,ZN-042
678009,10.799571,76.642318,ZN-042
678010,10.799571,76.642318,ZN-042
678011,10.799571,76.642318,ZN-042
678012,15.5934,76.6563,ZN-037
678013,10.799571,76.642318,ZN-042
678014,10.799571,76.642318,ZN-042
678051,8.557342,76.881015,ZN-045
678101,10.799571,76.642318,ZN-042
678102,10.799571,76.642318,ZN-042
678103,15.5934,76.7052,ZN-037
678104,10.799571,76.642318,ZN-042
678501,15.5934,76.6922,ZN-037
678502,15.5934,76.6922,ZN-037
678503,10.799571,76.642318,ZN-042
678504,10.642185,76.544826,ZN-045
678505,10.642185,76.544826,ZN-045
678506,15.5934,76.7,ZN-037
678507,15.5934,76.7807,ZN-037
678508,15.5934,76.6482,ZN-037
678510,15.5934,76.5772,ZN-037
678512,10.799571,76.642318,ZN-042
678531,10.799571,76.642318,ZN-042
678532,10.799571,76.642318,ZN-042
678533,10.799571,76.642318,ZN-042
678534,15.5934,76.7426,ZN-037
678541,10.642185,76.544826,ZN-045
678542,10.8369,76.4866,ZN-042
678543,15.5934,76.4866,ZN-037
678544,15.5934,76.4866,ZN-037
678545,15.5934,76.4866,ZN-037
678546,10.642185,76.544826,ZN-045
678551,15.5934,76.8344,ZN-037
678552,15.5934,76.8344,ZN-037
678553,15.5934,76.8344,ZN-037
678554,10.799571,76.642318,ZN-042
678555,15.5934,76.8344,ZN-037
678556,15.5934,76.8344,ZN-037
678557,15.5934,76.8344,ZN-037
678571,15.5934,76.4722,ZN-037
678572,15.5934,76.4722,ZN-037
678573,10.7085,76.4722,ZN-042
678574,15.5934,76.4722,ZN-037
678581,15.5934,75.9491,ZN-037
678582,15.5934,75.5598,ZN-037
678583,15.5934,76.4396,ZN-037
678591,15.5934,76.5761,ZN-037
678592,15.5934,76.5761,ZN-037
678593,15.5934,76.5761,ZN-037
678594,15.5934,76.5761,ZN-037
678595,15.5934,76.5761,ZN-037
678596,10.8942333,76.5388416,ZN-042
678597,15.5934,76.5761,ZN-037
678598,15.5934,76.5761,ZN-037
678601,15.5934,76.3475,ZN-037
678611,10.799571,76.642318,ZN-042
678612,15.5934,76.5396,ZN-037
678613,10.799571,76.642318,ZN-042
678621,15.5934,76.5019,ZN-037
678622,15.5934,76.5019,ZN-037
678623,15.5934,76.5019,ZN-037
678624,10.799571,76.642318,ZN-042
678631,15.5934,76.5217,ZN-037
678632,15.5934,76.4064,ZN-037
678633,15.5934,76.291,ZN-037
678641,15.5934,76.498,ZN-037
678642,15.5934,76.498,ZN-037
678651,10.799571,76.642318,ZN-042
678661,15.5934,76.7757,ZN-037
678671,15.5934,76.5019,ZN-037
678681,10.6785,76.5019,ZN-042
678682,15.5934,76.5019,ZN-037
678683,15.5934,76.5019,ZN-037
678684,15.5934,76.5019,ZN-037
678685,10.642185,76.544826,ZN-045
678686,15.5934,76.5019,ZN-037
678687,15.5934,76.5019,ZN-037
678688,10.787,76.0465,ZN-044
678701,15.5934,76.8167,ZN-037
678702,26.4113,86.4621,ZN-003
678703,10.8028,76.2305,ZN-044
678704,10.642185,76.544826,ZN-045
678705,10.642185,76.544826,ZN-045
678706,15.5934,76.2305,ZN-037
678721,10.8028,76.2305,ZN-044
678722,15.5934,76.2305,ZN-037
678731,15.5934,76.2305,ZN-037
678732,10.799571,76.642318,ZN-042
678762,10.9832296,76.4514424,ZN-042
679101,10.7708266,76.3793866,ZN-042
679102,15.5934,76.3784,ZN-037
679103,15.5934,76.3784,ZN-037
679104,10.7730733,76.3635583,ZN-042
679105,10.7538539,76.3800437,ZN-042
679106,10.726977,76.397333,ZN-042
679121,15.5934,76.3784,ZN-037
679122,15.5934,76.3784,ZN-037
679123,10.7709,76.3784,ZN-042
679301,10.7575138,76.4363724,ZN-042
679302,10.9449,76.0831,ZN-044
679303,15.5934,76.1166,ZN-037
679304,15.5934,75.9199,ZN-037
679305,15.5934,76.0831,ZN-037
679306,15.5934,76.0831,ZN-037
679307,15.5934,76.0831,ZN-037
679308,15.5934,75.7923,ZN-037
679309,15.5934,76.0831,ZN-037
679313,11.0743,76.1338,ZN-044
679321,13.010621,80.193238,ZN-038
679322,10.982899,76.24067,ZN-044
679323,10.922048,76.176925,ZN-044
679324,11.066559,76.139243,ZN-044
679325,11.073402,76.335165,ZN-042
679326,11.073052,76.287965,ZN-042
679327,11.165527,76.276875,ZN-042
679328,11.2352543,76.226638,ZN-044
679329,11.3109418,76.2084232,ZN-044
679330,11.2961818,76.3078234,ZN-042
679331,11.404844,76.3128902,ZN-042
679332,11.2792544,76.2779872,ZN-042
679333,11.4195897,76.3277653,ZN-042
679334,11.4161981,76.3772941,ZN-042
679335,15.5934,76.3,ZN-037
679336,11.3361,75.8351,ZN-044
679337,15.5934,76.0723,ZN-037
679338,58.829311,23.568344,ZN-036
679339,11.2567728,76.2422995,ZN-042
679340,11.073402,76.221839,ZN-044
679341,10.983675,76.310538,ZN-042
679357,10.965024,76.284205,ZN-042
679501,15.5934,75.685,ZN-037
679502,15.5934,75.9955,ZN-037
679503,15.5934,75.9955,ZN-037
679504,11.2807,75.9955,ZN-044
679505,15.5934,76.3002,ZN-037
679506,15.5934,76.3119,ZN-037
679511,15.5934,76.4236,ZN-037
679512,10.918,76.4236,ZN-042
679513,15.5934,76.4236,ZN-037
679514,15.5934,76.4236,ZN-037
679515,10.8503683,76.41072,ZN-042
679516,10.8338737,76.4439152,ZN-042
679521,10.8922,75.9995,ZN-044
679522,15.5934,75.9995,ZN-037
679523,10.8922,75.9995,ZN-044
679531,10.743274,76.280446,ZN-044
679532,10.755082,76.23047,ZN-044
679533,15.5934,76.1166,ZN-037
679534,15.5934,76.128,ZN-037
679535,15.5934,75.976,ZN-037
679536,15.5934,75.976,ZN-037
679551,10.8099088,76.0499792,ZN-044
679552,10.787,76.0465,ZN-044
679553,10.8303069,76.0524948,ZN-044
679554,10.8308845,76.0877232,ZN-044
679561,10.672445,75.99553,ZN-044
679562,10.664267,76.00321,ZN-044
679563,10.643983,76.026146,ZN-044
679564,10.6783,75.969417,ZN-044
679571,10.8905241,76.053865,ZN-044
679572,10.86466,76.0979202,ZN-044
679573,10.8487406,76.0079965,ZN-044
679574,10.8505159,76.2710833,ZN-044
679575,10.733361,76.0285341,ZN-044
679576,10.8003846,75.9822607,ZN-044
679577,10.7677201,75.9259013,ZN-044
679578,10.8043208,76.0337162,ZN-044
679579,10.73168,75.9525836,ZN-044
679580,10.7034503,75.9671991,ZN-044
679581,10.7318362,75.9755907,ZN-044
679582,10.8263089,75.9930002,ZN-044
679583,10.7765,75.92176,ZN-044
679584,23.2634266,87.6054955,ZN-016
679585,10.7530593,76.0357329,ZN-044
679586,10.768952,75.925921,ZN-044
679587,10.7151823,75.9784036,ZN-044
679591,10.7992039,76.0812507,ZN-044
680001,10.520804,76.215416,ZN-045
680002,10.53344,76.20658,ZN-045
680003,10.523982,76.189762,ZN-045
680004,10.520833,76.20151,ZN-045
680005,10.521225,76.227285,ZN-045
680006,10.503368,76.226611,ZN-045
680007,10.499128,76.212977,ZN-045
680008,10.546367,76.226178,ZN-045
680009,10.553957,76.226327,ZN-045
680010,10.548553,76.212405,ZN-045
680011,10.529096,76.196178,ZN-045
680012,10.516082,76.177898,ZN-045
