pincode,LAT ,Long
172109,31.6008066,78.4496098
172110,31.7971714,78.4218965
172111,31.9757895,78.5951753
172112,31.886353,78.596723
172113,32.619211,77.378379
172114,32.619211,77.378379
172115,31.70645,78.19705
172116,31.6021807,78.3532822
172117,32.619211,77.378379
172118,31.69815,78.06965
172201,32.04602,78.16141
173001,30.849989,77.299414
173021,30.849989,77.299414
173022,30.849989,77.299414
173023,30.849989,77.299414
173024,30.849989,77.299414
173025,30.849989,77.299414
173026,30.6166944,77.1834722
173027,30.849989,77.299414
173029,30.849989,77.299414
173030,30.849989,77.299414
173031,30.849989,77.299414
173032,30.849989,77.299414
173033,30.816198,77.188317
173101,30.8553908,77.3539774
173104,30.849989,77.299414
173201,30.901701,76.980742
173202,30.90195,76.993977
173204,30.904486,77.096736
173205,30.931484,76.800934
173206,31.0484657,76.9924317
173207,31.1520516,76.9686267
173208,31.152071,76.969286
173209,30.904486,77.096736
173210,30.878024,77.05822
173211,30.9410762,77.0651701
173212,30.9053333,77.1079444
173213,30.9833,77.093139
173214,30.9289722,77.1139444
173215,30.9669979,77.1078036
173217,30.9908147,77.2085394
173218,77.096736,77.096736
173220,30.904486,77.096736
173221,31.106967,76.947192
173222,31.0546944,77.0245833
173223,30.8685284,77.1454214
173225,30.9361389,76.96375
173229,30.904486,77.096736
173230,30.8591111,77.1685833
173233,31.6019722,76.6168889
173234,31.0224551,77.1028498
173235,30.9123333,77.1058056
173236,30.9731,76.9672
173237,31.1347,76.6658
174001,31.4046,76.8223
174002,76.4476,76.4476
174003,31.4807,76.7653
174004,31.4167,76.7486
174005,31.312751,76.763658
174011,31.5114,76.7294
174012,31.3931,76.8403
174013,31.5656,76.4725
174015,31.226,76.6123
174017,31.3132,76.6443
174021,31.5691,76.632
174023,31.5192,76.6318
174024,31.376833,76.723089
174026,31.5342,76.7004
174027,31.5505,76.6427
174028,31.5774,76.665
174029,31.6725,76.6311
174030,31.4622,76.4982
174031,31.3827,76.6666
174032,31.3096,76.8879
174033,31.3788,76.4879
174034,31.3525,76.6948
174035,31.3643,76.5791
174036,31.3855,76.8749
174101,31.0849037,76.6900177
174102,31.1878834,76.8388823
174103,30.906021,76.845049
174201,31.4128,76.4312
174301,31.375498,76.338014
174302,31.568264,76.213937
174303,31.558593,76.233756
174304,31.7636,76.4244
174305,31.5342,76.4723
174306,31.467365,76.329286
174307,31.696286,76.310282
174308,31.600239,76.36759
174309,31.5255,76.4606
174310,31.3047,76.5863
174311,31.6861,76.5213
174312,31.6861,76.5213
174314,31.6157515,76.2197361
174315,31.7785278,76.9975
174316,31.593053,76.190147
174317,31.4778889,76.1735
174319,31.8340239,75.9918412
174320,31.6511667,76.2725556
174321,31.5826944,76.3338333
174405,31.6861,76.5213
174503,31.3846667,76.19675
174505,31.6279444,76.5096944
174507,31.489546,76.272795
175001,31.79,76.94
175002,31.56,76.89
175003,31.7574722,76.8736944
175004,31.708256,76.931376
175005,31.7973611,77.0181111
175006,31.708256,76.931376
175007,31.7088611,76.9328611
175008,31.6281,76.8928
175009,31.708256,76.931376
175010,31.708256,76.931376
175011,31.538,77.32
175012,31.92,76.94
175013,32.0378056,76.84525
175014,31.8515556,76.8196111
175015,31.9912388,76.7899135
175016,31.9912388,76.7899135
175017,31.6,77.28
175018,31.708256,76.931376
175019,31.57,76.91
175020,31.98,76.82
175021,31.708256,76.931376
175022,31.386912,77.243809
175023,31.68,76.83
175024,31.76,76.75
175025,31.79,76.73
175026,31.77,76.65
175027,31.59,76.93
175028,31.5591667,77.0183333
175029,31.59,77.08
175030,31.48,76.79
175031,31.5018889,76.9487778
175032,32.024506,76.703705
175033,31.708256,76.931376
175034,31.718,76.55
175035,31.62,77.18
175036,31.708256,76.931376
175037,31.7149444,76.68975
175038,31.400849,77.028571
175039,31.5183333,77.0752778
175040,31.802227,76.760436
175042,31.79,76.68
175045,31.566665,76.999593
175046,31.41,77.13
175047,31.48,77.31
175048,31.708256,76.931376
175049,31.708256,76.931376
175050,31.8592453,76.6513787
175051,31.8656389,76.71275
175052,31.76,76.9
175075,31.77001,76.98001
175101,32,77.151
175102,31.99,77.02
175103,32.34,77.13
175104,32.0895,77.14625
175105,32.06,77.34
175106,31.72,77.26
175121,31.819912,77.138199
175123,31.7,77.33
175124,31.72,77.02
175125,31.9,77.14
175126,31.91,77.12
175128,32.0536944,77.134
175129,32.16,77.16
175130,32.12,77.18
175131,32.243832,77.188322
175132,32.6387,77.1854
175133,32.6237,76.8719
175134,31.82,77.35
175136,32.16,77.18
175138,32.002402,77.128304
175139,32.6609,76.7814
175140,32.5132778,77.0138056
175141,31.86,77.23
175142,32.75,76.54
175143,32.22,77.19
176001,76.292803,76.292803
176002,32.100477,76.307544
176021,32.197442,75.947776
176022,32.187805,75.919995
176023,32.164066,75.997118
176025,32.452926,75.80834
176026,32.097722,76.145138
176027,32.099803,76.269101
176028,31.996865,76.158085
176029,33.222637,76.248738
176030,31.914114,76.382539
176031,32.472479,75.924549
176032,31.866029,76.376751
176033,32.029663,76.152288
176036,32.165372,76.237049
176037,32.082524,76.283851
176038,32.1072778,76.5320556
176039,31.6861,76.5213
176040,31.734,76.5224
176041,31.6861,76.5213
176042,31.6861,76.5213
176043,31.6861,76.5213
176044,31.6028,76.6939
176045,31.652,76.6694
176047,32.20632,76.25885
176048,31.6219,76.7091
176049,31.6861,76.592
176051,32.284122,75.933986
176052,32.179268,76.391943
176053,32.117154,75.895393
176054,31.997327,76.278515
176055,31.956497,76.387319
176056,32.349905,76.349905
176057,32.196,76.368
176058,32.322723,75.937615
176059,32.13475,76.4673889
176060,76.321,31.8662
176061,32.147288,76.527146
176062,32.1031389,76.5510278
176063,32.197161,76.370964
176064,31.0816111,76.4619444
176065,32.0285833,76.4052222
176066,31.829682,76.277577
176067,32.082572,76.534372
176071,32.084224,76.491081
176073,31.947613,76.511525
176075,31.885368,76.471263
176076,32.04018,76.49032
176077,32.042786,76.726041
176081,32.075768,76.626831
176082,32.03139,76.460647
176083,32.058387,76.50402
176084,32.151347,76.590722
176085,32.081154,76.501851
176086,31.9903333,76.5308056
176087,32.0300833,76.5376111
176088,31.953038,76.640021
176089,31.914813,76.67484
176090,31.87,76.68
176091,31.891926,76.619908
176092,31.997008,76.477998
176093,31.987112,76.485615
176094,31.988581,76.712006
176095,31.931852,76.601798
176096,31.959019,76.578881
176097,31.8941389,76.5126667
176098,31.862697,76.449078
176101,32.032925,76.449078
176102,32.084878,76.510524
176103,32.065082,76.572664
176107,32.430095,76.276875
176108,31.8338,76.5054
176109,31.8757,76.5676
176110,31.83651,76.51971
176111,31.7857,76.5331
176115,32.106678,76.641906
176125,32.096919,76.661059
176128,32.000577,76.660763
176200,32.319794,75.960839
176201,32.291636,75.82289
176202,32.359407,75.920404
176203,32.365639,75.942695
176204,32.234905,75.81737
176205,32.312854,76.034839
176206,32.312025,76.185981
176207,32.64482,76.0885
176208,32.201675,76.216018
176209,32.159879,76.258464
176210,32.174788,76.092851
176211,32.387375,75.920194
176214,32.1364,76.236962
176215,32.2147222,76.3254444
176216,32.247082,76.310719
176217,32.242283,76.262395
176218,32.21275,76.36725
176225,32.252445,76.053696
176301,32.52086,75.8868
176302,32.553363,76.125808
176303,32.55808,75.92165
176304,32.53917,75.97073
176305,32.54439,75.96516
176306,32.58542,75.95503
176307,32.5910309,76.2259695
176308,32.63378,76.00292
176309,32.596299,76.106625
176310,32.559683,76.121781
176311,32.5423589,76.3528019
176312,32.721636,76.0515201
176313,32.47129,75.98943
176314,32.9985,76.43948
176315,32.79586,76.8524
176316,32.93978,76.0798
176317,32.72039,76.0812
176318,32.62404,76.06385
176319,32.73683,76.11116
176320,32.76906,76.00002
176321,32.8365898,76.1493972
176323,33.142672,76.404116
176324,32.56577,76.09914
176325,32.64824,75.91598
176326,32.3557927,76.4486702
176330,32.721636,76.0515201
176401,32.159269,75.704242
176402,32.1888211,75.666122
176403,32.567809,74.999045
176501,31.946352,75.951175
176502,32.099803,76.269101
176601,31.4706354,76.2665474
177001,31.7078,76.4797
177005,31.7083,76.5273
177006,31.6319,73.3865
177007,31.7698,76.4884
177020,31.7337,76.5297
177021,31.707922,76.661006
177022,31.7918,76.5919
177023,31.7353,76.6405
177024,31.6693,76.6867
177025,31.6832,76.6203
177026,31.6861,76.5213
177027,31.7201,76.5531
177028,31.8431,76.5921
177029,32.7123,76.1069
177031,31.7785278,76.9975
177033,31.79,76.2929
177034,31.753027,76.285083
177038,31.738967,76.335762
177039,31.5839967,76.3926668
177040,31.7046,76.3955
177041,31.693,76.3698
177042,31.7617,76.368
177043,32.197161,76.370964
177044,41.1228,16.8656
177045,31.7425,76.4165
177048,31.74,76.4511
177101,31.881526,76.212714
177103,31.849001,76.189242
177104,32.099803,76.269101
177105,31.954531,75.978254
177106,31.919883,76.117499
177107,31.823236,76.211731
177108,31.832262,76.246464
177109,31.7995,76.1254444
177110,31.865894,76.033198
177111,31.90569,76.142079
177112,31.92002,76.049729
177113,32.086251,76.248738
177114,31.988109,76.185109
177117,31.903309,76.25805
177118,76.673,31.6167
177119,31.6539,76.6564
177201,31.6575,76.0602222
177202,31.7093056,76.0872778
177203,31.714836,76.167042
177204,31.827966,76.001931
177205,31.501,76.5299167
177206,31.7785278,76.9975
177207,31.529274,76.160417
177208,31.69766,76.34477
177209,31.46475,76.1858611
177210,31.7539275,76.159023
177211,31.6581132,76.1420627
177212,31.7108889,76.0240278
177213,31.744,76.0384722
177219,31.7393611,76.0738056
177220,31.435798,76.214674
177301,31.714744,76.35523
177401,31.6308,76.5885
177501,31.657024,76.620513
177601,31.7127,76.679
180001,32.73784,74.849251
180002,32.758344,74.784144
180003,33.880683,75.436391
180004,32.6984722,74.8575833
180005,32.748072,74.860755
180006,32.726302,74.880134
180007,34.754262,74.859485
180009,32.652915,74.807113
180010,32.668291,74.866795
180011,32.693826,74.906262
180012,32.715987,74.879969
180013,32.772311,74.839821
180015,32.692392,74.894569
180016,32.733501,74.85158
180017,32.762169,74.952067
180018,32.743578,74.811964
180019,32.72965,74.80659
180020,32.69575,74.87556
181008,32.692423,74.82747
181101,32.715215,74.23123
181102,32.859524,72.321542
181111,32.560411,74.820007
181121,32.755449,74.824394
181122,32.882379,74.803921
181123,32.788325,74.822602
181124,32.750648,74.820327
181131,32.519224,74.799533
181132,32.632102,74.201252
181133,32.644691,74.899727
181134,32.564468,75.0356005
181141,32.891893,74.758578
181143,32.622581,74.992705
181145,32.880683,75.436391
181152,32.710377,74.906262
181201,41.132974,73.361889
181202,32.87278,74.572691
181203,32.947043,74.947606
181204,32.841029,74.462821
181205,34.75832,74.814157
181206,32.789011,74.7827
181207,32.7989444,74.6049167
181208,32.830701,74.752616
181221,32.796472,74.915333
181224,32.869956,74.993933
182101,32.9265278,75.1569167
182104,32.9095278,75.1062222
182121,33.1105,74.4908
182122,33.0882027,74.6984888
182124,32.8805555,75.1761666
182125,33.305413,75.061222
182126,33.305413,75.061222
182127,33.305413,75.061222
182128,33.305413,75.061222
182129,33.305413,75.061222
182130,33.305413,75.061222
182131,33.305413,75.061222
182132,33.305413,75.061222
182133,33.305413,75.061222
182134,33.305413,75.061222
182135,33.305413,75.061222
182136,33.305413,75.061222
182137,33.305413,75.061222
182138,33.305413,75.061222
182139,33.305413,75.061222
182140,33.305413,75.061222
182141,33.305413,75.061222
182142,33.305413,75.061222
182143,33.305413,75.061222
182144,33.305413,75.061222
182145,32.2009,75.1133
182146,33.437013,75.193935
182147,33.093,75.27
182148,33.1929167,75.3024444
182161,33.0013,75.2133
182201,33.14057,75.555689
182202,33.14057,75.555689
182203,23.08441,75.4733
182204,33.268402,76.1713
182205,33.2252,75.4327
182206,33.1844,75.4639
182207,33.1352657,75.5174733
182221,33.14057,75.555689
182222,32.5848,75.4305
182301,33.1105,74.4908
182311,33.104426,74.792952
182312,33.10625,74.8941389
182313,33.1105,74.4908
182315,33.1105,74.4908
182320,32.941653,74.954099
184101,32.3673333,75.5223333
184102,32.51452,74.25145
184104,42.444549,19.246521
184120,32.668291,74.866795
184121,33.652736,75.851103
184141,33.903582,72.476877
184142,32.960251,75.36921
184143,32.449406,75.449039
184144,33.298012,75.129089
184145,34.699214,74.235614
184148,32.705164,74.741022
184151,32.782954,75.898267
184152,32.692915,75.593654
184201,32.707901,75.815626
184202,32.575346,75.705983
184203,33.26154,74.21456
184204,39.282697,76.614103
184205,33.623927,111.94023
184206,42.11452,72.526524
184210,33.658214,73.992146
185101,33.4547,74.0543
185102,33.74742,74.30885
185121,33.3816,75.1543
185131,33.3720278,74.3091944
185132,33.3720278,74.3091944
185133,33.375711,74.6178268
185135,33.2856,74.244
185151,34.015856,71.975452
185152,33.1225833,74.3572222
185153,33.0498889,74.4889722
185154,33.027112,74.64965
185155,33.1237,74.0541
185156,30.0533889,74.4206389
185201,33.1558889,74.4290278
185202,33.21675,74.4179722
185203,33.0882027,74.6984888
185211,33.767125,74.092033
185212,33.3228,77.2217
185233,32.3234,74.385
185234,33.3716188,74.3130024
190001,34.0893056,74.8445833
190002,34.097,74.80475
190003,34.126103,74.673205
190004,34.0639722,74.8484166
190005,34.0343333,74.8004722
190006,34.19629,74.806902
190007,33.9998889,74.7688889
190008,34.0633611,74.8227222
190009,36.9,25.9
190010,34.0725861,74.7948888
190011,34.126103,74.673205
190012,34.1009722,74.7345556
190014,34.0376694,74.7871666
190015,34.126103,74.60939
190017,34.111853,74.692949
190018,129.6,72.36
190019,113.3,96.33
190020,34.1529167,74.8017222
190021,34.0213056,74.7696944
190023,34.061257,74.817321
190024,34.1642778,74.8303611
190025,34.1425901,74.8607518
190099,34.071643,74.823587
191101,34.126103,74.60939
191102,34.0263611,74.96675
191103,89.44444,97.8888
191111,235.6,112.6
191112,88.6,99.1
191113,2154.2,3256.1
191121,34.166345,74.909643
191131,254.2,26.3
191132,34.0045833,74.7947778
191201,34.301233,74.868736
191202,34.301233,75.158101
192101,34.06775,74.8165556
192121,34.126103,74.673205
192122,235.6,112.6
192123,254.6,125.6
192124,236.6,112.6
192125,132.5,123.9
192126,236.52,725.3
192129,34.338192,74.439069
192201,235.6,112.6
192202,254.2,125.2
192210,34.0733056,74.8165556
192211,256.2,284.2
192212,241.5,114.5
192221,132,123.9
192231,236.5,123.9
192232,236.6,90.2
192233,33.7308611,75.1501944
192301,2563.2,72.42
192302,75.158101,75.123591
192303,68.2,23.5
192304,33.963659,74.93537
192305,129.6,72.4
192401,325,12.5
193101,34.206284,74.355379
193103,34.239301,74.420231
193108,34.212517,74.468761
193109,34.211231,74.44377
193121,34.208481,74.528705
193122,34.351383,74.171937
193123,34.205,74.3504167
193201,34.411971,74.373734
193221,34.4038056,74.2808056
193222,34.707341,74.37329
193223,34.538472,74.379274
193224,34.665125,73.960963
193225,34.3996,73.8624
193301,34.72,74.33
193302,34.3756111,74.3053333
193303,34.346328,74.308533
193306,33.848061,74.869719
193401,34.126103,74.60939
193402,153.9,245.7
193403,34.031827,74.235936
193404,34.091797,74.485599
193411,129.6,92.4
193501,34.4344444,74.7141944
193502,34.620175,74.66754
193503,34.8208,74.0225
193504,74.22,34.11
193505,34.443825,74.572095
194101,78.228,34.02
194102,34.553506,76.135043
194103,42.9777851,83.777627
194104,77.645,33.996
194105,34.553506,76.135043
194106,34.97879,76.05627
194107,34.35191,77.170334
194109,34.553506,76.135043
194201,49.074146,1.30831
194202,46.93846,30.964417
194301,34.99447,78.78784
194302,34.553506,76.135043
194303,34.99447,78.78784
194401,34.5752836,77.4988753
201001,28.6845277,77.52475
201002,28.736544,77.352542
201003,28.9508427,77.2711347
201004,28.6920556,77.4503333
201005,28.693301,77.357566
201006,28.70062,77.328853
201007,28.6783861,77.3747374
201008,28.546328,77.388425
201009,28.6845277,77.4284722
201010,28.669156,77.453758
201011,28.664917,77.330289
201012,28.6532778,77.3566944
201013,28.6855156,77.484188
201014,28.6391053,77.371468
201015,28.735949,77.268414
201016,28.62565,77.43508
201017,28.6891584,77.4451733
201018,28.6526753,77.4356224
201019,28.6681111,77.4284722
201020,28.6196439,77.3462094
201021,28.63408,77.345364
201022,77.3741002,28.4734249
201102,28.794585,77.277287
201103,28.802703,77.234767
201201,28.875433,77.572688
201204,28.890853,77.51131
201206,29.568127,78.097995
201301,28.579201,77.324242
201302,28.5787,77.3134
201303,28.58102,77.342346
201304,28.562197,77.374073
201305,28.539212,77.406374
201306,28.531767,77.434227
201307,28.5882784,77.3510607
201309,28.624805,77.402992
201310,28.501498,77.523246
201311,28.576679,77.327169
201312,28.480896,77.325981
201313,28.5471715,77.3343686
201314,28.633753,77.402775
201315,28.44606,77.5098
201316,28.5957313,77.4022967
201317,28.52291,77.35482
201318,28.6681111,77.4284722
201319,28.535706,77.396879
201320,28.57419,77.442
202001,28.6411903,77.2405826
202002,27.943302,78.027387
202121,27.8289917,78.2988637
202122,28.0436734,78.0373748
202123,32.73816,75.7662195
